date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:01:48	50312/50312	---M--	200	added ('OK')	font/woff	etag:%22639ac4cf-c488%22	https://themewagon.github.io/cozastore/fonts/iconic/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://themewagon.github.io/cozastore/fonts/iconic/css/material-design-iconic-font.min.css)
16:01:48	38384/38384	---M--	200	added ('OK')	font/woff2	etag:%22639ac4cf-95f0%22	https://themewagon.github.io/cozastore/fonts/iconic/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://themewagon.github.io/cozastore/fonts/iconic/css/material-design-iconic-font.min.css)
16:01:48	99212/99212	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-1838c%22	https://themewagon.github.io/cozastore/fonts/iconic/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://themewagon.github.io/cozastore/fonts/iconic/css/material-design-iconic-font.min.css)
16:01:49	145312/145312	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-237a0%22	https://themewagon.github.io/cozastore/fonts/Poppins/Poppins-Regular.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Poppins/Poppins-Regular.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:49	146472/146472	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-23c28%22	https://themewagon.github.io/cozastore/fonts/Poppins/Poppins-Light.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Poppins/Poppins-Light.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:50	147952/147952	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-241f0%22	https://themewagon.github.io/cozastore/fonts/Poppins/Poppins-ExtraLight.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Poppins/Poppins-ExtraLight.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:50	143516/143516	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-2309c%22	https://themewagon.github.io/cozastore/fonts/Poppins/Poppins-Medium.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Poppins/Poppins-Medium.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:50	167140/167140	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-28ce4%22	https://themewagon.github.io/cozastore/fonts/Poppins/Poppins-Italic.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Poppins/Poppins-Italic.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:50	141260/141260	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-227cc%22	https://themewagon.github.io/cozastore/fonts/Poppins/Poppins-Bold.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Poppins/Poppins-Bold.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:51	142148/142148	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-22b44%22	https://themewagon.github.io/cozastore/fonts/Poppins/Poppins-SemiBold.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Poppins/Poppins-SemiBold.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:51	186856/186856	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-2d9e8%22	https://themewagon.github.io/cozastore/fonts/PlayfairDisplay/PlayfairDisplay-Regular.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/PlayfairDisplay/PlayfairDisplay-Regular.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:51	192588/192588	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-2f04c%22	https://themewagon.github.io/cozastore/fonts/PlayfairDisplay/PlayfairDisplay-Bold.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/PlayfairDisplay/PlayfairDisplay-Bold.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:51	190648/190648	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-2e8b8%22	https://themewagon.github.io/cozastore/fonts/Montserrat/Montserrat-Regular.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Montserrat/Montserrat-Regular.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:52	191648/191648	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac4cf-2eca0%22	https://themewagon.github.io/cozastore/fonts/Montserrat/Montserrat-Bold.ttf	D:/My%20web%20site/project/themewagon.github.io/cozastore/fonts/Montserrat/Montserrat-Bold.ttf	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:52	1275/1275	---M--	200	added ('OK')	image/png	etag:%22639ac4cf-4fb%22	https://themewagon.github.io/cozastore/images/icons/icon-next.png	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/icons/icon-next.png	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:52	1269/1269	---M--	200	added ('OK')	image/png	etag:%22639ac4cf-4f5%22	https://themewagon.github.io/cozastore/images/icons/icon-prev.png	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/icons/icon-prev.png	(from https://themewagon.github.io/cozastore/css/main.css)
16:01:53	50173/50173	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-c3fd%22	https://themewagon.github.io/cozastore/images/gallery-01.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-01.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:53	97217/97217	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-17bc1%22	https://themewagon.github.io/cozastore/images/gallery-02.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-02.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:53	90885/90885	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-16305%22	https://themewagon.github.io/cozastore/images/gallery-03.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-03.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:54	63464/63464	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-f7e8%22	https://themewagon.github.io/cozastore/images/gallery-04.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-04.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:54	88790/88790	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-15ad6%22	https://themewagon.github.io/cozastore/images/gallery-06.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-06.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:54	129104/129104	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-1f850%22	https://themewagon.github.io/cozastore/images/gallery-05.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-05.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:55	181740/181740	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-2c5ec%22	https://themewagon.github.io/cozastore/images/gallery-07.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-07.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:55	98126/98126	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-17f4e%22	https://themewagon.github.io/cozastore/images/gallery-08.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-08.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:55	44908/44908	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-af6c%22	https://themewagon.github.io/cozastore/images/gallery-09.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/gallery-09.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:56	91249/91249	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-16471%22	https://themewagon.github.io/cozastore/images/slide-04.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/slide-04.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:56	71401/71401	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-116e9%22	https://themewagon.github.io/cozastore/images/banner-04.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/banner-04.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:56	129549/129549	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-1fa0d%22	https://themewagon.github.io/cozastore/images/banner-05.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/banner-05.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:56	132491/132491	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-2058b%22	https://themewagon.github.io/cozastore/images/banner-06.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/banner-06.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:56	26035/26035	---M-Z	200	added ('OK')	text/html	etag:W/%22639ac4cf-65b3%22	https://themewagon.github.io/cozastore/blog-detail.html	D:/My%20web%20site/project/themewagon.github.io/cozastore/blog-detail.html	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:57	153571/153571	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-257e3%22	https://themewagon.github.io/cozastore/images/blog-01.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/blog-01.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:57	153478/153478	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-25786%22	https://themewagon.github.io/cozastore/images/blog-02.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/blog-02.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:57	130191/130191	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-1fc8f%22	https://themewagon.github.io/cozastore/images/blog-03.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/blog-03.jpg	(from https://themewagon.github.io/cozastore/home-02.html)
16:01:58	1923/1923	---M--	200	added ('OK')	image/png	etag:%22639ac4cf-783%22	https://themewagon.github.io/cozastore/images/icons/logo-02.png	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/icons/logo-02.png	(from https://themewagon.github.io/cozastore/home-03.html)
16:01:58	203270/203270	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-31a06%22	https://themewagon.github.io/cozastore/images/slide-05.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/slide-05.jpg	(from https://themewagon.github.io/cozastore/home-03.html)
16:01:58	134806/134806	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-20e96%22	https://themewagon.github.io/cozastore/images/slide-06.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/slide-06.jpg	(from https://themewagon.github.io/cozastore/home-03.html)
16:01:59	170390/170390	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-29996%22	https://themewagon.github.io/cozastore/images/slide-07.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/slide-07.jpg	(from https://themewagon.github.io/cozastore/home-03.html)
16:01:59	38958/38958	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-982e%22	https://themewagon.github.io/cozastore/images/banner-07.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/banner-07.jpg	(from https://themewagon.github.io/cozastore/home-03.html)
16:01:59	138297/138297	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-21c39%22	https://themewagon.github.io/cozastore/images/banner-08.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/banner-08.jpg	(from https://themewagon.github.io/cozastore/home-03.html)
16:01:59	50676/50676	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-c5f4%22	https://themewagon.github.io/cozastore/images/banner-09.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/banner-09.jpg	(from https://themewagon.github.io/cozastore/home-03.html)
16:02:00	2753/2753	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-ac1%22	https://themewagon.github.io/cozastore/images/item-cart-04.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/item-cart-04.jpg	(from https://themewagon.github.io/cozastore/shoping-cart.html)
16:02:00	2682/2682	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-a7a%22	https://themewagon.github.io/cozastore/images/item-cart-05.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/item-cart-05.jpg	(from https://themewagon.github.io/cozastore/shoping-cart.html)
16:02:00	48148/48148	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-bc14%22	https://themewagon.github.io/cozastore/images/bg-02.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/bg-02.jpg	(from https://themewagon.github.io/cozastore/blog.html)
16:02:01	108902/108902	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-1a966%22	https://themewagon.github.io/cozastore/images/blog-04.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/blog-04.jpg	(from https://themewagon.github.io/cozastore/blog.html)
16:02:01	145640/145640	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-238e8%22	https://themewagon.github.io/cozastore/images/blog-05.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/blog-05.jpg	(from https://themewagon.github.io/cozastore/blog.html)
16:02:01	89020/89020	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-15bbc%22	https://themewagon.github.io/cozastore/images/blog-06.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/blog-06.jpg	(from https://themewagon.github.io/cozastore/blog.html)
16:02:02	4394/4394	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-112a%22	https://themewagon.github.io/cozastore/images/product-min-01.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/product-min-01.jpg	(from https://themewagon.github.io/cozastore/blog.html)
16:02:02	3146/3146	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-c4a%22	https://themewagon.github.io/cozastore/images/product-min-02.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/product-min-02.jpg	(from https://themewagon.github.io/cozastore/blog.html)
16:02:02	3519/3519	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-dbf%22	https://themewagon.github.io/cozastore/images/product-min-03.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/product-min-03.jpg	(from https://themewagon.github.io/cozastore/blog.html)
16:02:02	30337/30337	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-7681%22	https://themewagon.github.io/cozastore/images/bg-01.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/bg-01.jpg	(from https://themewagon.github.io/cozastore/about.html)
16:02:03	112732/112732	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-1b85c%22	https://themewagon.github.io/cozastore/images/about-01.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/about-01.jpg	(from https://themewagon.github.io/cozastore/about.html)
16:02:03	132424/132424	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-20548%22	https://themewagon.github.io/cozastore/images/about-02.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/about-02.jpg	(from https://themewagon.github.io/cozastore/about.html)
16:02:03	1263/1263	---M--	200	added ('OK')	image/png	etag:%22639ac4cf-4ef%22	https://themewagon.github.io/cozastore/images/icons/icon-email.png	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/icons/icon-email.png	(from https://themewagon.github.io/cozastore/contact.html)
16:02:04	7989/7989	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ac4cf-1f35%22	https://themewagon.github.io/cozastore/js/map-custom.js	D:/My%20web%20site/project/themewagon.github.io/cozastore/js/map-custom.js	(from https://themewagon.github.io/cozastore/contact.html)
16:02:04	3113/3113	---M--	200	added ('OK')	image/jpeg	etag:%22639ac4cf-c29%22	https://themewagon.github.io/cozastore/images/avatar-01.jpg	D:/My%20web%20site/project/themewagon.github.io/cozastore/images/avatar-01.jpg	(from https://themewagon.github.io/cozastore/product-detail.html)
